,GAN,GAN_Feat,VGG,D_Fake,D_real
17100,5.835062503814697,3.4671716690063477,1.6496561765670776,1.2754712104797363,0.009205784648656845
17200,4.975337028503418,2.2790286540985107,1.2156322002410889,0.03559713810682297,0.17755845189094543
17300,4.341067314147949,3.0859663486480713,1.8012690544128418,0.6666554808616638,0.018485741689801216
17400,7.19216775894165,3.4001564979553223,1.2849277257919312,0.5153972506523132,0.2760045826435089
17500,6.398436546325684,2.846393346786499,1.7478511333465576,0.05567774921655655,0.25758469104766846
17600,4.185706615447998,2.5345237255096436,1.2181473970413208,0.3291546404361725,0.1967664361000061
17700,4.447969436645508,3.8061718940734863,1.787057638168335,1.3955789804458618,0.15444065630435944
17800,4.221316337585449,3.0289573669433594,1.578395128250122,0.6023140549659729,0.008603153750300407
17900,2.7614331245422363,2.1043128967285156,1.2521618604660034,2.006577968597412,0.32665398716926575
18000,4.997196674346924,3.019498825073242,1.495802640914917,1.5069034099578857,0.4687208831310272
18100,3.2943551540374756,2.115016222000122,1.242389440536499,2.3258633613586426,0.45591920614242554
18200,4.033012390136719,2.804375171661377,1.7769215106964111,1.8968122005462646,0.03842562809586525
18300,6.350375175476074,3.5506536960601807,2.096008539199829,0.3002883195877075,0.2114049792289734
18400,5.781705856323242,3.1322765350341797,1.5115951299667358,0.05490022152662277,0.014242006465792656
18500,4.130891799926758,2.5752248764038086,1.4628567695617676,1.4072771072387695,0.19652269780635834
18600,2.626899003982544,2.043731689453125,1.1782193183898926,2.1381444931030273,0.01368391327559948
18700,4.580830097198486,2.777447462081909,1.4785265922546387,0.37011608481407166,0.2846373915672302
18800,6.967702865600586,3.6931021213531494,1.9278666973114014,0.07153316587209702,0.19057738780975342
18900,6.853276252746582,3.016768455505371,1.484712839126587,0.24767953157424927,0.4582230746746063
19000,3.5302734375,2.3076534271240234,1.1551707983016968,0.6087201237678528,0.23813903331756592
19100,3.6978392601013184,2.475156307220459,1.4438056945800781,1.9637449979782104,0.14623959362506866
19200,5.555391311645508,3.2942466735839844,1.7102851867675781,0.22181390225887299,0.37036871910095215
19300,3.0736732482910156,2.143939256668091,1.2689199447631836,0.795322835445404,0.1958824098110199
19400,4.681118965148926,2.614173412322998,1.3735990524291992,0.11562299728393555,0.23220345377922058
19500,4.674236297607422,2.8192920684814453,1.4046038389205933,0.07892163097858429,0.3364853858947754
19600,4.66615629196167,2.8262412548065186,1.608652114868164,0.406587153673172,0.26684796810150146
19700,5.906675338745117,2.5986099243164062,1.3973894119262695,0.7135196328163147,1.2604093551635742
19800,3.8129518032073975,2.4345219135284424,1.0342576503753662,0.8018631935119629,0.22539663314819336
19900,3.8960418701171875,2.680562973022461,1.4278290271759033,0.714296281337738,0.07598777115345001
20000,3.5270509719848633,2.890566825866699,1.3678550720214844,0.9817814826965332,0.011161843314766884
20100,4.7243194580078125,2.957390308380127,1.510945439338684,0.6630206108093262,0.06390073150396347
20200,5.284381866455078,3.3481643199920654,1.8326425552368164,0.2435925155878067,0.15667015314102173
20300,4.031258583068848,2.615814447402954,1.340462565422058,0.5536722540855408,0.17844444513320923
20400,5.794419765472412,3.3628010749816895,1.8111826181411743,0.21702377498149872,0.004547749646008015
20500,4.75958251953125,3.0788514614105225,1.5845692157745361,1.4020295143127441,0.32473576068878174
20600,3.0912914276123047,2.1140267848968506,1.026729941368103,0.061915043741464615,0.5765755772590637
20700,5.839602947235107,2.9925432205200195,1.575013518333435,0.3673207759857178,0.29401206970214844
20800,4.885523796081543,2.811595916748047,1.7031450271606445,0.20033475756645203,0.18734949827194214
20900,7.313238620758057,3.8823442459106445,1.7312202453613281,0.27206581830978394,0.11061971634626389
21000,3.518868923187256,2.6992692947387695,1.4035428762435913,0.12429895251989365,0.00749653996899724
21100,4.095609664916992,2.6647067070007324,1.3611395359039307,0.6054205298423767,0.15242300927639008
21200,5.421876907348633,2.713970422744751,1.272470235824585,0.009295990690588951,0.19531677663326263
21300,4.27091646194458,2.880666971206665,1.579140543937683,0.37635770440101624,0.0011635065311565995
21400,5.034248352050781,3.15079927444458,1.3634111881256104,0.00336644658818841,0.219857856631279
21500,4.649782180786133,3.5825090408325195,1.739758014678955,2.5687685012817383,0.006400079000741243
21600,4.916513919830322,2.5875465869903564,1.2667542695999146,0.8475207686424255,1.1613709926605225
21700,4.6216888427734375,2.729809284210205,1.4003843069076538,0.219936802983284,0.04538971185684204
21800,4.761066436767578,3.1035051345825195,1.4762485027313232,0.46063023805618286,0.00011911967158084735
21900,4.814540386199951,2.9555230140686035,1.6752848625183105,0.20357650518417358,0.03627278283238411
22000,3.7302699089050293,1.8150262832641602,1.139729619026184,0.10543999075889587,0.6062448024749756
22100,4.1748785972595215,2.673557758331299,1.5631109476089478,1.8352736234664917,0.2283904254436493
22200,6.285318374633789,3.318338632583618,1.8134117126464844,0.0400547981262207,0.28158122301101685
22300,4.329631805419922,2.678744077682495,1.4367923736572266,1.7120261192321777,0.013060854747891426
22400,4.167032241821289,2.015221357345581,0.9293590784072876,0.02706633135676384,0.1504160463809967
22500,5.05494499206543,2.8081772327423096,1.4837872982025146,0.6230219006538391,1.0432407855987549
22600,3.0138721466064453,2.664344310760498,1.4449701309204102,1.7819690704345703,0.025549795478582382
22700,5.607605934143066,2.455467700958252,1.2859678268432617,0.6894229054450989,1.482060194015503
22800,5.7379961013793945,2.6986124515533447,1.1099683046340942,0.6284143328666687,0.10724416375160217
22900,5.01235294342041,3.0864453315734863,1.5906670093536377,0.09338809549808502,0.2096002995967865
23000,6.690093994140625,3.3958933353424072,1.7807048559188843,0.21322445571422577,0.32350048422813416
23100,5.725866794586182,3.123049020767212,1.7122000455856323,0.02229112572968006,0.4999578297138214
23200,4.7664337158203125,3.1631736755371094,1.6039834022521973,0.45704472064971924,0.6767936944961548
23300,4.163078784942627,3.0313079357147217,1.4891767501831055,0.425485223531723,0.012776928953826427
23400,4.550261974334717,2.5711708068847656,1.1805247068405151,0.3733025789260864,0.11311997473239899
23500,6.054647445678711,3.0386223793029785,1.1431230306625366,0.023166581988334656,0.3852422833442688
23600,3.75323486328125,2.246178388595581,1.169786810874939,1.2397924661636353,0.02113187126815319
23700,5.607139587402344,3.198608636856079,1.8654563426971436,1.020796775817871,0.07161785662174225
23800,6.270984649658203,3.302993059158325,1.6227176189422607,0.07203935831785202,0.14919526875019073
23900,3.427619695663452,2.7923789024353027,1.5153557062149048,0.8593024015426636,0.001860351418145001
24000,5.070314884185791,2.9105215072631836,1.4105174541473389,0.14127543568611145,0.4487062096595764
24100,7.010889053344727,2.640990734100342,1.039031744003296,1.3863942623138428,0.3582020699977875
24200,4.6643171310424805,3.2031965255737305,1.9388291835784912,0.5863745212554932,0.00030574010452255607
24300,5.618696689605713,2.6887550354003906,1.5168029069900513,0.05477162450551987,0.3364255130290985
24400,3.3264899253845215,2.130467414855957,1.1293619871139526,1.0065935850143433,0.20958590507507324
24500,4.6448655128479,2.7811391353607178,1.4232800006866455,0.5467162132263184,0.02706526592373848
24600,5.058380603790283,3.3050692081451416,1.820082664489746,0.1637108325958252,0.09425812214612961
24700,5.0738091468811035,2.8756325244903564,1.5177688598632812,0.36013758182525635,0.18024641275405884
24800,3.689283847808838,2.4411633014678955,1.2203739881515503,1.896841049194336,0.4368160665035248
24900,3.8599767684936523,2.5228757858276367,1.4167011976242065,1.6348378658294678,0.05754189193248749
25000,5.079986572265625,2.863187313079834,1.4090540409088135,0.1369011104106903,0.012885208241641521
25100,5.1278462409973145,3.3719868659973145,1.4386714696884155,0.16561110317707062,0.05093179643154144
25200,3.1243789196014404,1.9629852771759033,1.1346819400787354,1.8656905889511108,0.1936468482017517
25300,5.342003345489502,3.2680509090423584,1.716124415397644,0.07288195192813873,0.2343854010105133
25400,5.520875453948975,2.557865858078003,1.549709439277649,0.07183574140071869,0.5371801853179932
25500,5.296610355377197,3.395944833755493,1.9447637796401978,0.32962292432785034,0.06715613603591919
25600,4.302492141723633,2.5601892471313477,1.3236560821533203,1.2981401681900024,0.36774271726608276
25700,5.971972465515137,3.0956223011016846,1.397947072982788,0.08239363133907318,0.09665489196777344
25800,4.092669486999512,2.179243326187134,0.9382070302963257,1.4126603603363037,0.011569800786674023
25900,4.047967433929443,2.8930742740631104,1.5719038248062134,0.5658873915672302,0.00035121195833198726
26000,8.129718780517578,3.3817250728607178,1.5101653337478638,0.0002680639736354351,0.7466866970062256
26100,6.811142444610596,3.3771755695343018,1.75455904006958,0.0,0.8134419918060303
26200,3.8349294662475586,2.689141273498535,1.290107011795044,0.19696205854415894,0.021227257326245308
26300,3.426955461502075,2.6308937072753906,1.3368651866912842,0.6001926064491272,0.006983668077737093
26400,4.6391191482543945,2.620434284210205,1.3847072124481201,0.017605485394597054,0.07272204756736755
26500,4.146897315979004,2.409994125366211,1.179389238357544,0.004115895833820105,0.044854216277599335
26600,2.962362766265869,2.347656011581421,1.1162381172180176,0.416098028421402,0.009027381427586079
26700,4.5690836906433105,2.979682445526123,1.7517523765563965,0.04428412765264511,0.00941394828259945
26800,5.525000095367432,2.719834327697754,1.28196382522583,0.0003500601160340011,0.284243106842041
26900,4.642594814300537,2.74029541015625,1.5823959112167358,1.2219648361206055,0.20304730534553528
27000,5.499399662017822,2.7345335483551025,1.6105347871780396,0.03683292120695114,0.6502997875213623
27100,4.228338241577148,2.9893736839294434,1.5640681982040405,0.5671541690826416,0.005636649206280708
27200,4.204774856567383,2.6262083053588867,1.309951663017273,1.731988549232483,0.13048802316188812
27300,3.310225009918213,2.335787296295166,1.1499537229537964,0.11785796284675598,0.20748268067836761
27400,2.061554431915283,2.116426706314087,1.0206578969955444,0.8331742286682129,0.0
27500,7.052509784698486,2.9414243698120117,0.898261547088623,1.6661843061447144,0.012034119106829166
27600,5.824612140655518,2.589672803878784,1.3418716192245483,0.04999123513698578,1.0933445692062378
27700,3.568697214126587,2.7784299850463867,1.6707861423492432,0.5647426843643188,0.0010996898636221886
27800,3.216585159301758,2.634699583053589,1.2482552528381348,0.8620619773864746,0.0008161868317984045
27900,4.886154651641846,3.273197650909424,1.7980504035949707,1.8541572093963623,0.06674925982952118
28000,7.060581207275391,3.3918888568878174,1.561097502708435,0.013984420336782932,0.08438263833522797
28100,4.872806072235107,2.827549457550049,1.4541420936584473,1.8177540302276611,0.5941982269287109
28200,2.423046112060547,2.0694446563720703,1.120006799697876,1.6712887287139893,9.391063213115558e-05
28300,4.03624153137207,2.165130138397217,1.024186611175537,0.15180467069149017,0.10761801153421402
28400,4.747853755950928,3.2029483318328857,1.5029953718185425,0.5351677536964417,0.07279158383607864
28500,6.421022891998291,4.007410526275635,1.60894775390625,0.06267713010311127,0.425500750541687
28600,3.9764091968536377,2.429321050643921,1.1019814014434814,0.0028687301091849804,0.3518904745578766
28700,4.35394811630249,3.114065647125244,1.6301536560058594,0.5502913594245911,0.1294730007648468
28800,3.370800495147705,2.358238935470581,1.2747527360916138,1.1744987964630127,0.021352950483560562
28900,4.456252574920654,2.370572328567505,1.2730997800827026,0.09377945959568024,0.3443330228328705
29000,5.492259979248047,2.5981385707855225,1.2777099609375,0.023364242166280746,0.7360762357711792
29100,5.653318405151367,3.3198554515838623,1.4788116216659546,0.0016918977489694953,0.29214009642601013
29200,3.6714468002319336,2.7298691272735596,1.5330421924591064,0.6429471969604492,0.003669445402920246
29300,3.4181127548217773,2.8724632263183594,1.4011809825897217,2.1921122074127197,0.11901391297578812
29400,3.601449489593506,2.248152494430542,1.1539322137832642,1.227421522140503,0.5478023290634155
29500,4.786872863769531,2.8576648235321045,1.4355106353759766,1.1368358135223389,0.9136234521865845
29600,6.137197017669678,3.5771875381469727,1.6657823324203491,0.9730421304702759,0.2951347529888153
29700,3.896277904510498,2.801745653152466,1.3208025693893433,0.09852622449398041,0.1679629385471344
29800,2.9568779468536377,2.428546190261841,1.0819075107574463,0.4389771819114685,0.09526143968105316
29900,5.699685096740723,3.099148988723755,1.540743112564087,0.00930776633322239,0.7808888554573059
30000,4.9367828369140625,3.1598434448242188,1.568306565284729,1.6646586656570435,0.014264842495322227
